label,text,id,news_url,title,clean_text,processed_text,sentiment,word_count,char_count,avg_word_length,stopword_count,subjectivity,entity_count,noun_count,verb_count,adj_count,uppercase_count,exclamation_count
1.0,"According to NASA, the biggest earthquake will hit Delhi soon. The Rectorâs [sic] Scale is 9.1 or may be 9.2.
Date has not cleared yet but it may occur in Between 7th of April to 15th April.
Loss of life has declared in Lacs [millions].
The Centre of This Biggest rectorâs [sic] scale earthquake would be Gurugram.
This is the 2nd time in Worldâs History that huge loss of life and property has declared by NASA.
This is biggest Earthquake may occure [sic] in Delhi NCR [National Capital Region].
Spread to all your relatives or friends who stay in Delhi NCR.
This earthquake will be the largest as it covers the areas like In India ( Delhi, Haryana, Punjab, J&K to Tamilnadu, Rajasthan to Bihar.
In Pakistan Rectorâs Scale would be 4-4.2 maximum. 
If possible move at least for a week from Delhi NCR. 
Govt will take action very soon on This to save life of People.",,,,according to nasa the biggest earthquake will hit delhi soon the rectorâs  scale is  or may be  date has not cleared yet but it may occur in between th of april to th april loss of life has declared in lacs  the centre of this biggest rectorâs  scale earthquake would be gurugram this is the nd time in worldâs history that huge loss of life and property has declared by nasa this is biggest earthquake may occure  in delhi ncr  spread to all your relatives or friends who stay in delhi ncr this earthquake will be the largest as it covers the areas like in india  delhi haryana punjab jk to tamilnadu rajasthan to bihar in pakistan rectorâs scale would be  maximum if possible move at least for a week from delhi ncr govt will take action very soon on this to save life of people,according nasa biggest earthquake hit delhi soon rectorâs scale may date cleared yet may occur th april th april loss life declared lac centre biggest rectorâs scale earthquake would gurugram nd time worldâs history huge loss life property declared nasa biggest earthquake may occure delhi ncr spread relative friend stay delhi ncr earthquake largest cover area like india delhi haryana punjab jk tamilnadu rajasthan bihar pakistan rectorâs scale would maximum possible move least week delhi ncr govt take action soon save life people,0.04000000000000002,146,780,5.3061224489795915,63,0.48,7,25,13,12,0,0
1.0,"Secretary of Defense Robert Gates is extremely frustrated with orders that the White House is contemplating. According to sources at the Pentagon, including all branches of the armed forces, the Obama Administration may break with a centuries-old tradition.

A spokesman for General James Cartwright, the Vice Chairman of the Joint Chiefs of Staff, states that the Obama Administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the President, and no longer to the Constitution.

""The oath to the Constitution is as old as the document itself."" the spokesman said, ""At no time in American history, not even in the Civil War, did the oath change or the subject of the oath differ. It has always been to the Constitution.""

The back-and-forth between the White House and the Defense Department was expected as President George W. Bush left office. President Obama has already signed orders to close Guantanamo and to pull combat troops from Iraq. But, this, say many at the Defense Department, goes too far.

""Technically, we can't talk about it before it becomes official policy."" the spokesman continued. ""However, the Defense Department, including the Secretary, will not take this laying down. Expect a fight from the bureaucracy and the brass.""

Sources at the White House had a different point of view. In a circular distributed by White House Press Secretary Robert Gibbs, the rationale for the change was made more clear.

""The President feels that the military has been too indoctrinated by the old harbingers of hate: nationalism, racism, and classism. By removing an oath to the American society, the soldiers are less likely to commit atrocities like those at Abu Ghraib.""

""We expect a lot of flak over this,"" the classified memo continues. ""But those that would be most against it are those looking either for attention or control.""

The time frame for the changes are unknown. However, it is more likely that the changes will be made around the July 4th holiday, in order to dampen any potential backlash. The difference in the oath will actually only be slight. The main differences will be the new phrasing. It is expected that the oath to the Constitution will be entirely phased out within two years.",,,,secretary of defense robert gates is extremely frustrated with orders that the white house is contemplating according to sources at the pentagon including all branches of the armed forces the obama administration may break with a centuriesold tradition a spokesman for general james cartwright the vice chairman of the joint chiefs of staff states that the obama administration wants to have soldiers and officers pledge a loyalty oath directly to the office of the president and no longer to the constitution the oath to the constitution is as old as the document itself the spokesman said at no time in american history not even in the civil war did the oath change or the subject of the oath differ it has always been to the constitution the backandforth between the white house and the defense department was expected as president george w bush left office president obama has already signed orders to close guantanamo and to pull combat troops from iraq but this say many at the defense department goes too far technically we cant talk about it before it becomes official policy the spokesman continued however the defense department including the secretary will not take this laying down expect a fight from the bureaucracy and the brass sources at the white house had a different point of view in a circular distributed by white house press secretary robert gibbs the rationale for the change was made more clear the president feels that the military has been too indoctrinated by the old harbingers of hate nationalism racism and classism by removing an oath to the american society the soldiers are less likely to commit atrocities like those at abu ghraib we expect a lot of flak over this the classified memo continues but those that would be most against it are those looking either for attention or control the time frame for the changes are unknown however it is more likely that the changes will be made around the july th holiday in order to dampen any potential backlash the difference in the oath will actually only be slight the main differences will be the new phrasing it is expected that the oath to the constitution will be entirely phased out within two years,secretary defense robert gate extremely frustrated order white house contemplating according source pentagon including branch armed force obama administration may break centuriesold tradition spokesman general james cartwright vice chairman joint chief staff state obama administration want soldier officer pledge loyalty oath directly office president longer constitution oath constitution old document spokesman said time american history even civil war oath change subject oath differ always constitution backandforth white house defense department expected president george w bush left office president obama already signed order close guantanamo pull combat troop iraq say many defense department go far technically cant talk becomes official policy spokesman continued however defense department including secretary take laying expect fight bureaucracy brass source white house different point view circular distributed white house press secretary robert gibbs rationale change made clear president feel military indoctrinated old harbinger hate nationalism racism classism removing oath american society soldier less likely commit atrocity like abu ghraib expect lot flak classified memo continues would looking either attention control time frame change unknown however likely change made around july th holiday order dampen potential backlash difference oath actually slight main difference new phrasing expected oath constitution entirely phased within two year,-0.03377321603128054,374,2183,5.8213333333333335,178,0.36977028347996094,16,62,35,23,0,0
1.0,"MILEY CYRUS DEAD AT THE AGE OF 22, Hollywood, CA â  Miley Cyrusâ lifeless body was found by her entourage in a bathtub at her Hollywood home, authorities revealed. Los Angeles investigators are trying to determine the cause of death. Officials refused to comment on reports that the famed actress/singer drowned from a prescription pill overdose. They have, however, made it clear that there were no signs of foul play.

 âNo obvious signs of foul play currently exist, we are ruling out a homicide,â Los Angeles police Lieut. John Williams said. An autopsy is expected to be performed later on this week. Cyrus was pronounced dead at 2:17 AM PST after paramedics tried to revive her using CPR. The Los Angeles coronerâs officials still have not removed her body from the property.Meanwhile, paparazzi are swarming her Hollywood home awaiting Cyrusâ body to emerge. Miley Cyrusâ death is just one of many Hollywood icons that have fallen into the hard lifestyle of drugs and fame. We will keep you updated with any further information.",,,,miley cyrus dead at the age of  hollywood ca â miley cyrusâ lifeless body was found by her entourage in a bathtub at her hollywood home authorities revealed los angeles investigators are trying to determine the cause of death officials refused to comment on reports that the famed actresssinger drowned from a prescription pill overdose they have however made it clear that there were no signs of foul play âno obvious signs of foul play currently exist we are ruling out a homicideâ los angeles police lieut john williams said an autopsy is expected to be performed later on this week cyrus was pronounced dead at  am pst after paramedics tried to revive her using cpr the los angeles coronerâs officials still have not removed her body from the propertymeanwhile paparazzi are swarming her hollywood home awaiting cyrusâ body to emerge miley cyrusâ death is just one of many hollywood icons that have fallen into the hard lifestyle of drugs and fame we will keep you updated with any further information,miley cyrus dead age hollywood ca â miley cyrusâ lifeless body found entourage bathtub hollywood home authority revealed los angeles investigator trying determine cause death official refused comment report famed actresssinger drowned prescription pill overdose however made clear sign foul play âno obvious sign foul play currently exist ruling homicideâ los angeles police lieut john williams said autopsy expected performed later week cyrus pronounced dead pst paramedic tried revive using cpr los angeles coronerâs official still removed body propertymeanwhile paparazzo swarming hollywood home awaiting cyrusâ body emerge miley cyrusâ death one many hollywood icon fallen hard lifestyle drug fame keep updated information,-0.029166666666666667,171,1005,5.843023255813954,69,0.36249999999999993,7,37,25,11,0,0
1.0,"The chances of being struck by lightning once are high enough.

But one unfortunate man appears to have been electrocuted twice within the space of a minute by two almighty bolts of lightning.

The hapless pedestrian had been jogging along a quiet city street when CCTV captured the astonishing moment on April 11.

Shortly before the apparent freak accident a walker carrying an umbrella and a jogger had passed through the street unscathed.

They are followed later by a young couple walking arm-in-arm as they shelter from what could be light drizzle.

But the unlucky man then jogs in from the bottom of the screen wearing dark trousers and a heavy coat.

Seconds later a frightening bolt of electricity rips down from the heavens and zaps the man in his tracks.

He stumbles for a few feet before collapsing painfully face down onto the hard ground.

Around his motionless body a dark shadow forms, which could be blood or scorched tarmac.

After some 15 seconds the man begins to move his legs before struggling up from the ground. He clutches his head and sits for a moment to catch his breath.

The stunned jogger lifts himself up and goes on his way, resuming a brisk jog.

But seconds later after around ten yards a second bolt of powerful lightning strikes the man, knocking him to the ground again. Another dark shadow forms on the ground.

Thankfully, the man pulls himself to his feet and struggles away, even if he is a little confused by what just happened.

The astonishing video has become an internet sensation with thousands of people expressing their surprise that the unlucky man survived.

The chances of being struck by lighting once in a give year are around one in 700,000. The chance of being struck twice within such a short space of time are virtually unmeasurable.

It is not known where the video was recorded, although there is Chinese writing in the top corner of the screen.

Cynics suggested that so high was the probability of such a freak accident that the video might have been faked. 

Some internet users pointed to the lack of visible rain in the CCTV footage while one suggested that lightening hitting the ground would have caused the camera to shake.

Another stated that in the video the lightning lasted for only one frame, whereas, they said, real lightning would have 'overexposed the camera for at least a few frames on each strike'.

But other viewers said the video was genuine.

One wrote: 'Security cameras don't just shake every time it's windy don't they? Pause the video when the dude gets hit and look at the light, that's pretty hard to fake, don't you think?'

Another added: 'Photoshop can't make a thunder like that. Real.'

And one person wrote: 'I think this is the lesson for all of us - if you are hit by lightning don't get up because you will feel a second wave.'

Only around ten per cent of people who are struck by lightning die, usually because the bolt of electricity causes their heart and breathing to stop.

Those who survive tend to wake up from the shock within a few seconds but have little recollection of what happened before the injury. They could suffer minor burns and stroke-like symptoms. A doctor may later point to lightning strikes as the cause of injury.",,,,the chances of being struck by lightning once are high enough but one unfortunate man appears to have been electrocuted twice within the space of a minute by two almighty bolts of lightning the hapless pedestrian had been jogging along a quiet city street when cctv captured the astonishing moment on april  shortly before the apparent freak accident a walker carrying an umbrella and a jogger had passed through the street unscathed they are followed later by a young couple walking arminarm as they shelter from what could be light drizzle but the unlucky man then jogs in from the bottom of the screen wearing dark trousers and a heavy coat seconds later a frightening bolt of electricity rips down from the heavens and zaps the man in his tracks he stumbles for a few feet before collapsing painfully face down onto the hard ground around his motionless body a dark shadow forms which could be blood or scorched tarmac after some  seconds the man begins to move his legs before struggling up from the ground he clutches his head and sits for a moment to catch his breath the stunned jogger lifts himself up and goes on his way resuming a brisk jog but seconds later after around ten yards a second bolt of powerful lightning strikes the man knocking him to the ground again another dark shadow forms on the ground thankfully the man pulls himself to his feet and struggles away even if he is a little confused by what just happened the astonishing video has become an internet sensation with thousands of people expressing their surprise that the unlucky man survived the chances of being struck by lighting once in a give year are around one in  the chance of being struck twice within such a short space of time are virtually unmeasurable it is not known where the video was recorded although there is chinese writing in the top corner of the screen cynics suggested that so high was the probability of such a freak accident that the video might have been faked some internet users pointed to the lack of visible rain in the cctv footage while one suggested that lightening hitting the ground would have caused the camera to shake another stated that in the video the lightning lasted for only one frame whereas they said real lightning would have overexposed the camera for at least a few frames on each strike but other viewers said the video was genuine one wrote security cameras dont just shake every time its windy dont they pause the video when the dude gets hit and look at the light thats pretty hard to fake dont you think another added photoshop cant make a thunder like that real and one person wrote i think this is the lesson for all of us  if you are hit by lightning dont get up because you will feel a second wave only around ten per cent of people who are struck by lightning die usually because the bolt of electricity causes their heart and breathing to stop those who survive tend to wake up from the shock within a few seconds but have little recollection of what happened before the injury they could suffer minor burns and strokelike symptoms a doctor may later point to lightning strikes as the cause of injury,chance struck lightning high enough one unfortunate man appears electrocuted twice within space minute two almighty bolt lightning hapless pedestrian jogging along quiet city street cctv captured astonishing moment april shortly apparent freak accident walker carrying umbrella jogger passed street unscathed followed later young couple walking arminarm shelter could light drizzle unlucky man jog bottom screen wearing dark trouser heavy coat second later frightening bolt electricity rip heaven zap man track stumble foot collapsing painfully face onto hard ground around motionless body dark shadow form could blood scorched tarmac second man begin move leg struggling ground clutch head sits moment catch breath stunned jogger lift go way resuming brisk jog second later around ten yard second bolt powerful lightning strike man knocking ground another dark shadow form ground thankfully man pull foot struggle away even little confused happened astonishing video become internet sensation thousand people expressing surprise unlucky man survived chance struck lighting give year around one chance struck twice within short space time virtually unmeasurable known video recorded although chinese writing top corner screen cynic suggested high probability freak accident video might faked internet user pointed lack visible rain cctv footage one suggested lightening hitting ground would caused camera shake another stated video lightning lasted one frame whereas said real lightning would overexposed camera least frame strike viewer said video genuine one wrote security camera dont shake every time windy dont pause video dude get hit look light thats pretty hard fake dont think another added photoshop cant make thunder like real one person wrote think lesson u hit lightning dont get feel second wave around ten per cent people struck lightning die usually bolt electricity cause heart breathing stop survive tend wake shock within second little recollection happened injury could suffer minor burn strokelike symptom doctor may later point lightning strike cause injury,-0.027881944444444442,562,3141,5.579040852575488,257,0.4228472222222222,17,116,69,46,0,0
1.0,"Legendary country music star Willie Nelson was found dead today in his Maui home. He was 81 years old. Rumors of Nelsonâs death first circulated early July 21, 2015 on social media outlets but was later confirmed by police.

A groundskeeper scheduled to perform yard maintenance on Nelsonâs property reportedly found the singer/songwriter unresponsive on the front lawn and immediately called 911.

âThere was no evidence of drug abuse or alcohol and no signs of foul play,â said Det. Aldeson.

âDetermining an official cause of death could take as long as 3 weeks,â said County Coroner Frank Shultz. âItâs just too early to tell what caused his tragic death.â

The shocking news comes just days after a recent â60 Minutesâ interview where Nelson was quoted as saying âLife is good and I have never felt better or been happier.â

This story is still developing and all information is not yet officially verified.",,,,legendary country music star willie nelson was found dead today in his maui home he was  years old rumors of nelsonâs death first circulated early july   on social media outlets but was later confirmed by police a groundskeeper scheduled to perform yard maintenance on nelsonâs property reportedly found the singersongwriter unresponsive on the front lawn and immediately called  âthere was no evidence of drug abuse or alcohol and no signs of foul playâ said det aldeson âdetermining an official cause of death could take as long as  weeksâ said county coroner frank shultz âitâs just too early to tell what caused his tragic deathâ the shocking news comes just days after a recent â minutesâ interview where nelson was quoted as saying âlife is good and i have never felt better or been happierâ this story is still developing and all information is not yet officially verified,legendary country music star willie nelson found dead today maui home year old rumor nelsonâs death first circulated early july social medium outlet later confirmed police groundskeeper scheduled perform yard maintenance nelsonâs property reportedly found singersongwriter unresponsive front lawn immediately called âthere evidence drug abuse alcohol sign foul playâ said det aldeson âdetermining official cause death could take long weeksâ said county coroner frank shultz âitâs early tell caused tragic deathâ shocking news come day recent â minutesâ interview nelson quoted saying âlife good never felt better happierâ story still developing information yet officially verified,0.07888888888888891,147,879,5.9391891891891895,52,0.47333333333333333,7,33,17,14,0,0
1.0,"For the last six months, Catholic cardinals, bishops and theologians have been deliberating in Vatican City, discussing the future of the church and redefining long-held Catholic doctrines and dogmas. The Third Vatican Council, is undoubtedly the largest and most important since the Second Vatican Council was concluded in 1962. Pope Francis convened the new council to âfinally finish the work of the Second Vatican Council.â While some traditionalists and conservative reactionaries on the far right have decried these efforts, they have delighted progressives around the world.

The Third Vatican Council concluded today with Pope Francis announcing that Catholicism is now a âmodern and reasonable religion, which has undergone evolutionary changes. The time has come to abandon all intolerance. We must recognize that religious truth evolves and changes. Truth is not absolute or set in stone. Even atheists acknowledge the divine. Through acts of love and charity the atheist acknowledges God as well, and redeems his own soul, becoming an active participant in the redemption of humanity.",,,,for the last six months catholic cardinals bishops and theologians have been deliberating in vatican city discussing the future of the church and redefining longheld catholic doctrines and dogmas the third vatican council is undoubtedly the largest and most important since the second vatican council was concluded in  pope francis convened the new council to âfinally finish the work of the second vatican councilâ while some traditionalists and conservative reactionaries on the far right have decried these efforts they have delighted progressives around the world the third vatican council concluded today with pope francis announcing that catholicism is now a âmodern and reasonable religion which has undergone evolutionary changes the time has come to abandon all intolerance we must recognize that religious truth evolves and changes truth is not absolute or set in stone even atheists acknowledge the divine through acts of love and charity the atheist acknowledges god as well and redeems his own soul becoming an active participant in the redemption of humanity,last six month catholic cardinal bishop theologian deliberating vatican city discussing future church redefining longheld catholic doctrine dogma third vatican council undoubtedly largest important since second vatican council concluded pope francis convened new council âfinally finish work second vatican councilâ traditionalist conservative reactionary far right decried effort delighted progressive around world third vatican council concluded today pope francis announcing catholicism âmodern reasonable religion undergone evolutionary change time come abandon intolerance must recognize religious truth evolves change truth absolute set stone even atheist acknowledge divine act love charity atheist acknowledges god well redeems soul becoming active participant redemption humanity,0.14940760993392574,165,1072,6.457831325301205,67,0.414838231943495,14,21,16,20,0,0
1.0,"People in the town of Clint, Texas are reporting that American soldiers have rounded up hundreds of civilians and forced them to submit to RFID implantation.

Currently Jade Helm 15 is operating just miles outside of Clint, Texas, leaving many to wonder if the two are related.

Jade Helm has been steeped in controversy since it was first announced by the military on March 23 2015, and concerned Texans have been on high alert for a potential gun-grab, or martial law scenario ever since. The governor of Texas has even deployed the National Guard to defend against any potential hostile takeover attempts. The US government has described Jade Helm as a military training exercise which focuses on specific terrains, but folks remain skeptical, and with good reason.

Several eye witness reports state that residents in the small town were rounded up and brought to an abandoned shopping mall in the area. There they were given the choice between RFID implantation, or imprisonment in the makeshift military base.",,,,people in the town of clint texas are reporting that american soldiers have rounded up hundreds of civilians and forced them to submit to rfid implantation currently jade helm  is operating just miles outside of clint texas leaving many to wonder if the two are related jade helm has been steeped in controversy since it was first announced by the military on march   and concerned texans have been on high alert for a potential gungrab or martial law scenario ever since the governor of texas has even deployed the national guard to defend against any potential hostile takeover attempts the us government has described jade helm as a military training exercise which focuses on specific terrains but folks remain skeptical and with good reason several eye witness reports state that residents in the small town were rounded up and brought to an abandoned shopping mall in the area there they were given the choice between rfid implantation or imprisonment in the makeshift military base,people town clint texas reporting american soldier rounded hundred civilian forced submit rfid implantation currently jade helm operating mile outside clint texas leaving many wonder two related jade helm steeped controversy since first announced military march concerned texan high alert potential gungrab martial law scenario ever since governor texas even deployed national guard defend potential hostile takeover attempt u government described jade helm military training exercise focus specific terrain folk remain skeptical good reason several eye witness report state resident small town rounded brought abandoned shopping mall area given choice rfid implantation imprisonment makeshift military base,-0.027000000000000003,164,988,5.987878787878788,68,0.3674166666666666,10,32,18,20,0,0
1.0,"First Lady Michelle Obama will unveil a proposal Monday that she hopes will ease tensions and work to counteract an ever growing Islamophobia gripping the nation. In an effort to strengthen relations and help build mutual trust with our two million Muslim Americans citizens, Michelle Obama is set to propose national âHug a Muslim Dayâ.
The proposed new federal holiday would eliminate and replace Columbus Day, first observed as a state holiday in 1906, and became federal in 1937. From now on, every second Monday in October would be recognized and observed as national, âHug a Muslim Day.â

The proposed new federal holiday is already drawing mixed reactions from Americans, and conservatives warn this is just another step in the Obama Administrationâs pledge to âfundamentally transformâ America.",,,,first lady michelle obama will unveil a proposal monday that she hopes will ease tensions and work to counteract an ever growing islamophobia gripping the nation in an effort to strengthen relations and help build mutual trust with our two million muslim americans citizens michelle obama is set to propose national âhug a muslim dayâ the proposed new federal holiday would eliminate and replace columbus day first observed as a state holiday in  and became federal in  from now on every second monday in october would be recognized and observed as national âhug a muslim dayâ the proposed new federal holiday is already drawing mixed reactions from americans and conservatives warn this is just another step in the obama administrationâs pledge to âfundamentally transformâ america,first lady michelle obama unveil proposal monday hope ease tension work counteract ever growing islamophobia gripping nation effort strengthen relation help build mutual trust two million muslim american citizen michelle obama set propose national âhug muslim dayâ proposed new federal holiday would eliminate replace columbus day first observed state holiday became federal every second monday october would recognized observed national âhug muslim dayâ proposed new federal holiday already drawing mixed reaction american conservative warn another step obama administrationâs pledge âfundamentally transformâ america,0.14141414141414138,125,782,6.2063492063492065,43,0.31397306397306396,13,18,15,13,0,0
1.0,"The results of a 4 year study show that Americans who obtain their news from Fox News channel have an average IQ of 80, which represents a 20 point deficit when compared to the U.S. national average of 100. IQ, or intelligence quotient, is the international standard of assessing intelligence.

Researchers at The Intelligence Institute, a conservative non-profit group, tested 5,000 people using a series of tests that measure everything from cognitive aptitude to common sense and found that people who identified themselves as Fox News viewers and 'conservative' had, on average, significantly lower intelligent quotients. Fox Viewers represented 2,650 members of the test group
-----
Test subjects who received their news from other outlets or reported they do not watch the news scored an average IQ of 104, compared to 80 for Fox News viewers. 

Lead researcher, P. Nichols, explains, ""Less intelligent animals rely on instinct when confronted by something which they do not understand. This is an ancient survival reaction all animals, including humans, exhibit. It's a very simple phenomenon, really; think about a dog being afraid of a vacuum cleaner. He doesn't know what a vacuum is or if it may harm him, so he becomes agitated and barks at it. Less intelligent humans do the same thing. Concepts that are too complex for them to understand, may frighten or anger them."" 

He continues, ""Fox News' content is presented at an elementary school level and plays directly into the fears of the less educated and less intelligent.""

Read more: http://www.city-data.com/forum/politics-other-controversies/1748756-study-fox-news-viewers-have-iq.html#ixzz5csAmy1yL",,,,the results of a  year study show that americans who obtain their news from fox news channel have an average iq of  which represents a  point deficit when compared to the us national average of  iq or intelligence quotient is the international standard of assessing intelligence researchers at the intelligence institute a conservative nonprofit group tested  people using a series of tests that measure everything from cognitive aptitude to common sense and found that people who identified themselves as fox news viewers and conservative had on average significantly lower intelligent quotients fox viewers represented  members of the test group  test subjects who received their news from other outlets or reported they do not watch the news scored an average iq of  compared to  for fox news viewers lead researcher p nichols explains less intelligent animals rely on instinct when confronted by something which they do not understand this is an ancient survival reaction all animals including humans exhibit its a very simple phenomenon really think about a dog being afraid of a vacuum cleaner he doesnt know what a vacuum is or if it may harm him so he becomes agitated and barks at it less intelligent humans do the same thing concepts that are too complex for them to understand may frighten or anger them he continues fox news content is presented at an elementary school level and plays directly into the fears of the less educated and less intelligent read more ,result year study show american obtain news fox news channel average iq represents point deficit compared u national average iq intelligence quotient international standard assessing intelligence researcher intelligence institute conservative nonprofit group tested people using series test measure everything cognitive aptitude common sense found people identified fox news viewer conservative average significantly lower intelligent quotient fox viewer represented member test group test subject received news outlet reported watch news scored average iq compared fox news viewer lead researcher p nichols explains less intelligent animal rely instinct confronted something understand ancient survival reaction animal including human exhibit simple phenomenon really think dog afraid vacuum cleaner doesnt know vacuum may harm becomes agitated bark less intelligent human thing concept complex understand may frighten anger continues fox news content presented elementary school level play directly fear less educated less intelligent read,0.02844827586206898,243,1474,6.040983606557377,105,0.3700738916256157,4,52,27,18,0,0
1.0,"MONTGOMERY, AL â After allegations of false advertising, further investigation causes Taco Bell to close its doors for good.

Taco Bell, the pseudo Mexican restaurant popular among college students, poor people, those without taste buds, and individuals with bad taste in general,  has recently been put on the stand for allegations regarding false advertisement.

On Friday, the law firm of Beasley, Allen, Crow, Methvin, Portis, Miles and another partner whose name no one can spell or pronounce, filed a law suit against the Mexican wannabe claiming that the meat mixture contains too many fillers and binders to be labeled as beef.

The majority of the time the meat mix is doused with so much cheese, salsa, and sour cream it is a wonder that anyone could tell it was beef flavored, much less question the authenticity of the meat itself.

Weekly Would News knew that these allegations could only be just the tip of the iceberg so we sent our crack team of reporters to the streets to find out what else could be behind these allegations.

It did not take long for our team to discover that the meat that Taco Bell uses for its beef based products is imported from China. This set off a myriad of bells and whistles on our end so we asked our Japanese WWN affiliates to check out the Kuang Ren factory in the Zhejiang province where the beef is packaged. Within hours our Japanese colleagues were back in touch with a shocking discovery, the so called beef is actually cat and dog meat.

We all know that that the Chinese have been known to eat cat and dog meat but we never thought that they would have the cajones to import the goods to the US. Taco Bell would not return our phone calls, which leads us to believe that this must be true.

Upon the discovery of the news, we immediately did the right thing and informed the FDA. The FDA has since mandated that all Taco Bells must be closed forever. So go get as many doggy burritos and kitty fajitas as you can before they are gone for good.",,,,montgomery al â after allegations of false advertising further investigation causes taco bell to close its doors for good taco bell the pseudo mexican restaurant popular among college students poor people those without taste buds and individuals with bad taste in general has recently been put on the stand for allegations regarding false advertisement on friday the law firm of beasley allen crow methvin portis miles and another partner whose name no one can spell or pronounce filed a law suit against the mexican wannabe claiming that the meat mixture contains too many fillers and binders to be labeled as beef the majority of the time the meat mix is doused with so much cheese salsa and sour cream it is a wonder that anyone could tell it was beef flavored much less question the authenticity of the meat itself weekly would news knew that these allegations could only be just the tip of the iceberg so we sent our crack team of reporters to the streets to find out what else could be behind these allegations it did not take long for our team to discover that the meat that taco bell uses for its beef based products is imported from china this set off a myriad of bells and whistles on our end so we asked our japanese wwn affiliates to check out the kuang ren factory in the zhejiang province where the beef is packaged within hours our japanese colleagues were back in touch with a shocking discovery the so called beef is actually cat and dog meat we all know that that the chinese have been known to eat cat and dog meat but we never thought that they would have the cajones to import the goods to the us taco bell would not return our phone calls which leads us to believe that this must be true upon the discovery of the news we immediately did the right thing and informed the fda the fda has since mandated that all taco bells must be closed forever so go get as many doggy burritos and kitty fajitas as you can before they are gone for good,montgomery al â allegation false advertising investigation cause taco bell close door good taco bell pseudo mexican restaurant popular among college student poor people without taste bud individual bad taste general recently put stand allegation regarding false advertisement friday law firm beasley allen crow methvin portis mile another partner whose name one spell pronounce filed law suit mexican wannabe claiming meat mixture contains many filler binder labeled beef majority time meat mix doused much cheese salsa sour cream wonder anyone could tell beef flavored much less question authenticity meat weekly would news knew allegation could tip iceberg sent crack team reporter street find else could behind allegation take long team discover meat taco bell us beef based product imported china set myriad bell whistle end asked japanese wwn affiliate check kuang ren factory zhejiang province beef packaged within hour japanese colleague back touch shocking discovery called beef actually cat dog meat know chinese known eat cat dog meat never thought would cajones import good u taco bell would return phone call lead u believe must true upon discovery news immediately right thing informed fda fda since mandated taco bell must closed forever go get many doggy burrito kitty fajitas gone good,0.020634920634920624,360,1958,5.423822714681441,159,0.38563492063492066,20,72,39,22,0,0
1.0,"ROCKLAND â 14-year-old Amanda Peters hid her pregnancy from her mother for nearly three months until she began to show. When her mother Judy confronted her, Amanda denied having sexual intercourse and was taken immediately to a doctor who concluded she had likely been sexually active.

Thatâs when Amandaâs mother begged God to forgive her sinful daughter. However, her prayers were met strangely:  Judy claims God came to her in a vision and said he had impregnated Amanda through immaculate conception and that she was to give birth to Jesus.

âAt first I was confused, â Mrs. Peters said. âJesus was born to the Virgin Mary thousands of years ago, why was Amanda going to give birth to him again? But God explained this was how Jesus was to return to Earth as promised.â

Judy told her daughter who was overjoyed that she was no longer grounded and had regained her phone privileges.

âThings are the double bomb right now,â Amanda said. âMy momâs totally supportive and buying me lots of cool stuff I want and said she is going to pay for everything Jesus needs.â

âI was so sick with grief over Amanda having sex,â Judy said. âAnd Iâm now so happily relieved to know sheâs still a virgin and this was all Godâs doing. I canât believe Iâm going to be Jesusâ grandmaâ¦ actually, I donât know how that will work, but Iâm just extremely happy my daughter isnât having premarital sex and Jesus is coming back in less than a month.â",,,,rockland â yearold amanda peters hid her pregnancy from her mother for nearly three months until she began to show when her mother judy confronted her amanda denied having sexual intercourse and was taken immediately to a doctor who concluded she had likely been sexually active thatâs when amandaâs mother begged god to forgive her sinful daughter however her prayers were met strangely judy claims god came to her in a vision and said he had impregnated amanda through immaculate conception and that she was to give birth to jesus âat first i was confused â mrs peters said âjesus was born to the virgin mary thousands of years ago why was amanda going to give birth to him again but god explained this was how jesus was to return to earth as promisedâ judy told her daughter who was overjoyed that she was no longer grounded and had regained her phone privileges âthings are the double bomb right nowâ amanda said âmy momâs totally supportive and buying me lots of cool stuff i want and said she is going to pay for everything jesus needsâ âi was so sick with grief over amanda having sexâ judy said âand iâm now so happily relieved to know sheâs still a virgin and this was all godâs doing i canât believe iâm going to be jesusâ grandmaâ actually i donât know how that will work but iâm just extremely happy my daughter isnât having premarital sex and jesus is coming back in less than a monthâ,rockland â yearold amanda peter hid pregnancy mother nearly three month began show mother judy confronted amanda denied sexual intercourse taken immediately doctor concluded likely sexually active thatâs amandaâs mother begged god forgive sinful daughter however prayer met strangely judy claim god came vision said impregnated amanda immaculate conception give birth jesus âat first confused â mr peter said âjesus born virgin mary thousand year ago amanda going give birth god explained jesus return earth promisedâ judy told daughter overjoyed longer grounded regained phone privilege âthings double bomb right nowâ amanda said âmy momâs totally supportive buying lot cool stuff want said going pay everything jesus needsâ âi sick grief amanda sexâ judy said âand iâm happily relieved know sheâs still virgin godâs canât believe iâm going jesusâ grandmaâ actually donât know work iâm extremely happy daughter isnât premarital sex jesus coming back less monthâ,0.07341269841269842,254,1398,5.482352941176471,109,0.5236772486772486,18,29,30,8,0,0
